vote_id,boletin,fecha,minority_share_binary,binary_participation_share,spread_1d,midpoint_1d,gmp,apre,cluster_id,resultado,descripcion,url_original,project_title,project_initiative,project_origin_chamber,project_stage,topic_primary_internal,topic_secondary_internal,topic_confidence_internal,topic_validation_status,n_affirmative,n_against,n_abstention,n_no_vote,n_excused,n_binary,minority_share_binary_observed,alignment_binary_summary,alignment_yes_share_gap,alignment_groups_binary_n3plus,party_binary_summary,party_yes_share_gap,party_groups_binary_n2plus,caucus_binary_summary,caucus_yes_share_gap,caucus_groups_binary_n2plus,abs_spread_1d,spread_1d_display,midpoint_1d_display,d1_display_multiplier,rank_abs_spread_1d,rank_bill_diverse_d1
88904,18216-05,2026-05-20,0.292517,0.948387,0.901186943054199,-0.841484069824219,0.790831506252289,0.674418604651163,bill:18216-05,Unánime,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,43,104,7,1,0,147,0.292517,no_alineado: 1S/21N (4.5% S) | oficialismo: 42S/19N (68.9% S) | oposicion: 0S/64N (0.0% S),0.688525,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 5S/18N (21.7% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 1S/7N (12.5% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 1S/2N (33.3% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 0S/14N (0.0% S) | Renovación Nacional: 0S/11N (0.0% S) | Unión Demócrata Independiente: 8S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/10N (0.0% S) | Comité Partido Nacional Libertarios: 1S/7N (12.5% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 0S/13N (0.0% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 1S/2N (33.3% S) | Renovación Nacional, Evopoli e Independientes: 0S/16N (0.0% S) | Socialista, Liberal, Radical e Independientes: 0S/15N (0.0% S) | Unión Demócrata Independiente: 10S/1N (90.9% S)",1.0,11,0.901186943054199,-0.901186943054199,0.841484069824219,-1.0,140,
88759,17872-33,2026-05-05,0.454545,0.922581,-0.879095435142517,-0.534095108509064,0.945986449718475,0.953846153846154,bill:17872-33,Aprobado,Boletín N°17872-33,,"Modifica la ley N° 18.902, que crea la Superintendencia de Servicios Sanitarios, para establecer un estándar mínimo de reducción de aguas no facturadas",,,,Agua y recursos hídricos,,0.97,internal_not_external_validated,78,65,3,7,2,143,0.454545,no_alineado: 13S/9N (59.1% S) | oficialismo: 2S/56N (3.4% S) | oposicion: 63S/0N (100.0% S),0.965517,3,Frente Amplio: 14S/0N (100.0% S) | Independientes: 16S/8N (66.7% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 13S/1N (92.9% S) | Renovación Nacional: 0S/8N (0.0% S) | Unión Demócrata Independiente: 1S/12N (7.7% S),1.0,12,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/30N (0.0% S) | Comité Partido de la Gente: 12S/1N (92.3% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/11N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 2S/15N (11.8% S)",1.0,10,0.879095435142517,0.879095435142517,0.534095108509064,-1.0,141,
89936,17914-13,2026-09-01,0.48227,0.909677,-0.864081501960754,-0.401875257492065,0.965098679065704,0.985294117647059,bill:17914-13,Aprobado,Boletín N°17914-13,,Modifica el Código del Trabajo para calificar el uso indebido de licencias médicas como falta de probidad del trabajador en el desempeño de sus funciones,,,,Trabajo y seguridad social,,0.97,internal_not_external_validated,73,68,2,12,0,141,0.48227,no_alineado: 12S/9N (57.1% S) | oficialismo: 0S/59N (0.0% S) | oposicion: 61S/0N (100.0% S),1.0,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 12S/0N (100.0% S) | Independientes: 15S/6N (71.4% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Cristiano de Chile: 0S/2N (0.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/7N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 12S/2N (85.7% S) | Renovación Nacional: 0S/10N (0.0% S) | Unión Demócrata Independiente: 0S/11N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/7N (0.0% S) | Comité Partido Republicano: 0S/29N (0.0% S) | Comité Partido de la Gente: 12S/1N (92.3% S) | Frente Amplio: 14S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/2N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/15N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 0S/13N (0.0% S)",1.0,11,0.864081501960754,0.864081501960754,0.401875257492065,-1.0,142,
88909,18216-05,2026-05-20,0.464052,0.987097,0.861718833446503,-0.0810871869325638,0.9508136510849,0.957746478873239,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,82,71,1,1,0,153,0.464052,no_alineado: 13S/8N (61.9% S) | oficialismo: 68S/0N (100.0% S) | oposicion: 1S/63N (1.6% S),0.984375,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 10S/15N (40.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 5S/8N (38.5% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 1S/9N (10.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 4S/8N (33.3% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/15N (0.0% S) | Unión Demócrata Independiente: 18S/0N (100.0% S)",1.0,11,0.861718833446503,-0.861718833446503,0.0810871869325638,-1.0,143,
89002,18156-04,2026-06-02,0.3,0.967742,0.860320091247559,0.383455574512482,0.883908927440643,0.822222222222222,bill:18156-04,Aprobado,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,105,45,1,4,0,150,0.3,no_alineado: 21S/0N (100.0% S) | oficialismo: 68S/0N (100.0% S) | oposicion: 16S/45N (26.2% S),0.737705,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/14N (0.0% S) | Independientes: 12S/11N (52.2% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 7S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 3S/7N (30.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 7S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 7S/8N (46.7% S) | Unión Demócrata Independiente: 18S/0N (100.0% S)",1.0,11,0.860320091247559,-0.860320091247559,-0.383455574512482,-1.0,144,
88978,18216-05,2026-05-20,0.463576,0.974194,-0.844518721103668,-0.0654110163450241,0.944731593132019,0.957142857142857,bill:18216-05,Unánime,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,70,81,2,2,0,151,0.463576,no_alineado: 7S/13N (35.0% S) | oficialismo: 0S/67N (0.0% S) | oposicion: 63S/1N (98.4% S),0.984375,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 15S/0N (100.0% S) | Independientes: 15S/10N (60.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 7S/5N (58.3% S) | Renovación Nacional: 0S/11N (0.0% S) | Unión Demócrata Independiente: 0S/12N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/1N (90.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 7S/5N (58.3% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/16N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,11,0.844518721103668,0.844518721103668,0.0654110163450241,-1.0,145,
89345,18384-08,2026-07-08,0.303571,0.722581,0.835046350955963,0.406350463628769,0.889552533626556,0.882352941176471,bill:18384-08,Aprobado,Boletín N°18384-08,,Ley de protección tarifaria eléctrica,,Cámara de Diputados,,,,,internal_not_external_validated,78,34,20,23,0,112,0.303571,no_alineado: 6S/0N (100.0% S) | oficialismo: 58S/0N (100.0% S) | oposicion: 14S/34N (29.2% S),0.708333,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 13S/4N (76.5% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 3S/2N (60.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 6S/0N (100.0% S) | Partido Por la Democracia: 2S/0N (100.0% S) | Partido Republicano: 23S/0N (100.0% S) | Partido Socialista: 0S/6N (0.0% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,13,"Comité Comunista e Independientes: 0S/11N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 3S/4N (42.9% S) | Comité Partido Nacional Libertarios: 6S/0N (100.0% S) | Comité Partido Republicano: 25S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Partido Por la Democracia e Independientes: 7S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 4S/6N (40.0% S) | Unión Demócrata Independiente: 16S/0N (100.0% S)",1.0,10,0.835046350955963,-0.835046350955963,-0.406350463628769,-1.0,146,
89107,16725-06,2026-06-10,0.382979,0.909677,0.806776225566864,0.207698971033096,0.893949568271637,0.907407407407407,bill:16725-06,Aprobado,Boletín N°16725-06,,Modifica cuerpos legales que indica para derogar el feriado en días de elecciones y plebiscitos,,,,Gobierno interior y descentralización,,0.97,internal_not_external_validated,87,54,2,12,0,141,0.382979,no_alineado: 20S/0N (100.0% S) | oficialismo: 63S/0N (100.0% S) | oposicion: 4S/54N (6.9% S),0.931034,3,Frente Amplio: 0S/13N (0.0% S) | Independientes: 12S/11N (52.2% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Nacional Libertario: 6S/0N (100.0% S) | Partido Por la Democracia: 1S/2N (33.3% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 10S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,12,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/10N (0.0% S) | Comité Partido Nacional Libertarios: 6S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 4S/4N (50.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 12S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/13N (0.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,0.806776225566864,-0.806776225566864,-0.207698971033096,-1.0,147,
88700,18156-04,2026-04-21,0.352941,0.877419,0.80010998249054,0.308206737041473,0.884583234786987,0.9375,bill:18156-04,Aprobado,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,88,48,13,6,0,136,0.352941,no_alineado: 10S/0N (100.0% S) | oficialismo: 66S/0N (100.0% S) | oposicion: 12S/48N (20.0% S),0.8,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 12S/13N (48.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 2S/0N (100.0% S) | Renovación Nacional: 10S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,13,"Comité Comunista e Independientes: 1S/11N (8.3% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 1S/12N (7.7% S) | Unión Demócrata Independiente: 18S/0N (100.0% S)",1.0,10,0.80010998249054,-0.80010998249054,-0.308206737041473,-1.0,148,
89347,18384-08,2026-07-08,0.338983,0.76129,0.795585155487061,0.379342347383499,0.882717251777649,0.825,bill:18384-08,Aprobado,Boletín N°18384-08,,Ley de protección tarifaria eléctrica,,Cámara de Diputados,,,,,internal_not_external_validated,78,40,14,23,0,118,0.338983,no_alineado: 6S/0N (100.0% S) | oficialismo: 59S/0N (100.0% S) | oposicion: 13S/40N (24.5% S),0.754717,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/12N (0.0% S) | Independientes: 14S/7N (66.7% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 2S/3N (40.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 6S/0N (100.0% S) | Partido Por la Democracia: 2S/0N (100.0% S) | Partido Republicano: 23S/0N (100.0% S) | Partido Socialista: 0S/9N (0.0% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,13,"Comité Comunista e Independientes: 0S/11N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 2S/5N (28.6% S) | Comité Partido Nacional Libertarios: 6S/0N (100.0% S) | Comité Partido Republicano: 25S/0N (100.0% S) | Frente Amplio: 0S/14N (0.0% S) | Partido Por la Democracia e Independientes: 7S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 4S/10N (28.6% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,10,0.795585155487061,-0.795585155487061,-0.379342347383499,-1.0,149,
88911,18216-05,2026-05-20,0.369231,0.83871,-0.785258769989014,-0.674230635166168,0.907373309135437,0.895833333333333,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,82,48,24,1,0,130,0.369231,no_alineado: 13S/9N (59.1% S) | oficialismo: 5S/39N (11.4% S) | oposicion: 64S/0N (100.0% S),0.886364,3,Frente Amplio: 15S/0N (100.0% S) | Independientes: 16S/4N (80.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 1S/27N (3.6% S) | Partido Social Cristiano: 2S/0N (100.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 13S/1N (92.9% S) | Renovación Nacional: 0S/2N (0.0% S) | Unión Demócrata Independiente: 1S/6N (14.3% S),1.0,13,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 1S/30N (3.2% S) | Comité Partido de la Gente: 12S/1N (92.3% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/3N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 2S/6N (25.0% S)",1.0,11,0.785258769989014,0.785258769989014,0.674230635166168,-1.0,150,
89421,18401-31,2026-07-15,0.491071,0.722581,-0.782278299331665,-0.629344344139099,0.869861602783203,0.927272727272727,bill:18401-31,Unánime,Boletín N°18401-31,,Entrega un bono extraordinario de apoyo a la niñez,,Cámara de Diputados,,,,,internal_not_external_validated,57,55,11,32,0,112,0.491071,no_alineado: 11S/5N (68.8% S) | oficialismo: 4S/50N (7.4% S) | oposicion: 42S/0N (100.0% S),0.925926,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 11S/0N (100.0% S) | Independientes: 12S/7N (63.2% S) | Partido Demócrata Cristiano: 6S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 1S/5N (16.7% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/23N (0.0% S) | Partido Socialista: 8S/0N (100.0% S) | Partido de la Gente: 10S/0N (100.0% S) | Renovación Nacional: 1S/8N (11.1% S) | Unión Demócrata Independiente: 2S/8N (20.0% S),1.0,12,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 8S/0N (100.0% S) | Comité Partido Nacional Libertarios: 1S/5N (16.7% S) | Comité Partido Republicano: 0S/26N (0.0% S) | Comité Partido de la Gente: 9S/0N (100.0% S) | Frente Amplio: 13S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 1S/12N (7.7% S) | Socialista, Liberal, Radical e Independientes: 12S/0N (100.0% S) | Unión Demócrata Independiente: 3S/11N (21.4% S)",1.0,9,0.782278299331665,0.782278299331665,0.629344344139099,-1.0,151,
